trade_id,symbol,direction,entry_time,entry_price,sl_price,tp1_price,tp2_price,current_sl,sl_dist,tp1_dist,tp2_dist,total_lots,part_lots,run_lots,tp1_hit,tp2_hit,starting_balance,exit_time,exit_price,exit_reason,duration_m,net_pnl,ending_balance,entry_dt,month
51,GBPUSD,BUY,2026-02-11 06:20:00+00:00,1.36714,1.3657146119286818,1.3691355432998455,1.3702758537569002,1.36714,0.00142538807131823,0.001995543299845522,0.0031358537569001065,0.35,0.17,0.18,True,False,5248.82,2026-02-11 09:40:00+00:00,1.3702758537569002,FULL_TP2,200.0,88.62,5337.44,2026-02-11 06:20:00+00:00,2026-02
52,GBPUSD,SELL,2026-02-11 17:15:00+00:00,1.36491,1.3671995759121676,1.3617045937229655,1.3598729329932315,1.3671995759121676,0.002289575912167547,0.003205406277034566,0.005037067006768604,0.22,0.11,0.11,False,False,5337.44,2026-02-11 21:05:00+00:00,1.36286,EOD_EXIT,230.0,44.0,5381.44,2026-02-11 17:15:00+00:00,2026-02
53,GBPUSD,SELL,2026-02-12 11:40:00+00:00,1.36313,1.3648219404577913,1.360761283359092,1.359407730992859,1.3648219404577913,0.001691940457791409,0.0023687166409079724,0.0037222690071411,0.3,0.15,0.15,False,False,5381.44,2026-02-12 12:35:00+00:00,1.3648219404577913,SL,55.0,-51.5,5329.94,2026-02-12 11:40:00+00:00,2026-02
54,GBPUSD,SELL,2026-02-12 19:30:00+00:00,1.36163,1.363582535549778,1.3588964502303107,1.3573344217904884,1.363582535549778,0.0019525355497779986,0.002733549769689198,0.004295578209511597,0.26,0.13,0.13,False,False,5329.94,2026-02-12 21:05:00+00:00,1.3618299999999999,EOD_EXIT,95.0,-6.5,5323.44,2026-02-12 19:30:00+00:00,2026-02
55,GBPUSD,BUY,2026-02-13 19:50:00+00:00,1.36528,1.3634392792768397,1.3678570090124245,1.3693295855909526,1.3634392792768397,0.0018407207231602917,0.002577009012424408,0.004049585590952642,0.27,0.14,0.13,False,False,5323.44,2026-02-15 21:05:00+00:00,1.3645800000000001,EOD_EXIT,2955.0,-20.25,5303.19,2026-02-13 19:50:00+00:00,2026-02
56,GBPUSD,BUY,2026-02-16 06:40:00+00:00,1.36481,1.363543432972207,1.3665831938389104,1.367596447461145,1.363543432972207,0.001266567027793131,0.0017731938389103832,0.0027864474611448884,0.39,0.2,0.19,False,False,5303.19,2026-02-16 12:10:00+00:00,1.363543432972207,SL,330.0,-51.95,5251.24,2026-02-16 06:40:00+00:00,2026-02
57,GBPUSD,SELL,2026-02-17 06:00:00+00:00,1.35884,1.3597451089961492,1.3575728474053912,1.3568487602084718,1.35884,0.0009051089961492159,0.0012671525946089022,0.0019912397915282753,0.55,0.28,0.27,True,False,5251.24,2026-02-17 06:30:00+00:00,1.3568487602084718,FULL_TP2,30.0,86.49,5337.73,2026-02-17 06:00:00+00:00,2026-02
58,GBPUSD,SELL,2026-02-17 10:15:00+00:00,1.35861,1.3600119949510365,1.356647207068549,1.3555256111077199,1.35861,0.0014019949510364863,0.001962792931451081,0.00308438889228027,0.36,0.18,0.18,True,False,5337.73,2026-02-17 11:25:00+00:00,1.3555256111077199,FULL_TP2,70.0,89.05,5426.78,2026-02-17 10:15:00+00:00,2026-02
59,GBPUSD,SELL,2026-02-18 15:35:00+00:00,1.3543,1.3558087768571079,1.352187712400049,1.3509806909143627,1.3543,0.0015087768571079155,0.0021122875999510815,0.0033193090856374146,0.33,0.17,0.16,True,False,5426.78,2026-02-18 17:30:00+00:00,1.3509806909143627,FULL_TP2,115.0,87.37,5514.15,2026-02-18 15:35:00+00:00,2026-02
60,GBPUSD,SELL,2026-02-19 15:05:00+00:00,1.34451,1.346308502845745,1.341992096015957,1.340553293739361,1.346308502845745,0.0017985028457450647,0.0025179039840430902,0.003956706260639143,0.28,0.14,0.14,False,False,5514.15,2026-02-19 17:40:00+00:00,1.346308502845745,SL,155.0,-51.4,5462.75,2026-02-19 15:05:00+00:00,2026-02
